Date,FX_EURGBP,FX_GBPAUD,FX_GBPCAD,FX_GBPCHF,FX_GBPJPY,FX_GBPNZD,FX_GBPUSD,FX_NOKGBP,FX_ZARGBP,US_Stock_BKR_adj_close,US_Stock_BKR_adj_high,US_Stock_BKR_adj_low,US_Stock_BKR_adj_open,US_Stock_BKR_adj_volume,US_Stock_BP_adj_close,US_Stock_BP_adj_high,US_Stock_BP_adj_low,US_Stock_BP_adj_open,US_Stock_BP_adj_volume,US_Stock_CAT_adj_close,US_Stock_CAT_adj_high,US_Stock_CAT_adj_low,US_Stock_CAT_adj_open,US_Stock_CAT_adj_volume,US_Stock_COP_adj_close,US_Stock_COP_adj_high,US_Stock_COP_adj_low,US_Stock_COP_adj_open,US_Stock_COP_adj_volume,US_Stock_CVX_adj_close,US_Stock_CVX_adj_high,US_Stock_CVX_adj_low,US_Stock_CVX_adj_open,US_Stock_CVX_adj_volume,US_Stock_DE_adj_close,US_Stock_DE_adj_high,US_Stock_DE_adj_low,US_Stock_DE_adj_open,US_Stock_DE_adj_volume,US_Stock_DVN_adj_close,US_Stock_DVN_adj_high,US_Stock_DVN_adj_low,US_Stock_DVN_adj_open,US_Stock_DVN_adj_volume,US_Stock_HAL_adj_close,US_Stock_HAL_adj_high,US_Stock_HAL_adj_low,US_Stock_HAL_adj_open,US_Stock_HAL_adj_volume,US_Stock_KMI_adj_close,US_Stock_KMI_adj_high,US_Stock_KMI_adj_low,US_Stock_KMI_adj_open,US_Stock_KMI_adj_volume,US_Stock_MPC_adj_close,US_Stock_MPC_adj_high,US_Stock_MPC_adj_low,US_Stock_MPC_adj_open,US_Stock_MPC_adj_volume,US_Stock_XOM_adj_close,US_Stock_XOM_adj_high,US_Stock_XOM_adj_low,US_Stock_XOM_adj_open,US_Stock_XOM_adj_volume
1906,0.848028,2.070429,1.843016,1.101048,193.233086,2.243582,1.323478,0.072408,0.041466,36.25,37.35,36.19,36.76,15274171.0,28.1342,28.2818,27.6779,27.6963,11924299.0,324.25,328.87,322.9,324.88,2553435.0,88.0705,91.4814,87.9416,88.6059,15884530.0,135.3909,137.2186,134.8278,135.0402,8669305.0,489.99,494.189,476.51,477.91,1568789.0,31.93,32.29,30.75,30.87,10247455.0,20.24,20.46,19.58,19.65,20541286.0,27.04,27.865,27.02,27.85,14765191.0,149.1251,150.8951,144.4615,144.4615,2643939.0,105.102,106.405,104.3787,104.3787,19196548.0
1907,0.845851,2.073969,1.85511,1.106439,193.417132,2.251275,1.330447,0.072465,0.041304,36.49,36.88,36.37,36.88,8993917.0,29.2954,29.3446,28.7542,28.9215,19497570.0,325.62,327.74,323.31,325.65,1646273.0,87.8424,90.3015,87.5549,90.123,7569266.0,136.8234,137.6929,136.0429,137.2285,5965723.0,492.6,493.93,489.1219,490.72,653569.0,32.53,32.79,32.04,32.54,6843367.0,20.36,20.69,20.19,20.57,11808299.0,27.31,27.43,26.96,27.31,8832713.0,150.0399,151.4619,148.802,150.9349,1567501.0,106.3307,106.7617,105.4092,106.1622,10992080.0
1908,0.841998,2.068161,1.841509,1.113426,195.408042,2.248294,1.317703,0.07263,0.041572,37.62,38.36,37.16,38.19,7868799.0,29.7087,30.1122,29.5464,29.9154,11716203.0,342.55,351.0,339.73,343.11,4592046.0,91.4914,93.4249,91.3079,92.6019,8799567.0,139.9158,141.9806,138.8784,140.7358,8028200.0,495.62,514.0,493.96,507.74,1597239.0,33.55,34.65,33.3516,34.2,8035649.0,21.25,22.195,21.04,21.71,15483464.0,27.31,27.85,26.9,27.84,13049856.0,157.2491,160.4808,155.33,158.0645,3419190.0,108.1638,109.4321,107.3315,109.2637,14244559.0
1909,0.840773,2.055502,1.853768,1.116906,196.275706,2.240939,1.330344,0.072505,0.04106,38.18,38.325,37.47,37.94,6701265.0,30.0728,30.3287,29.4858,29.5808,10855516.0,352.54,355.33,348.0672,348.93,4132547.0,93.3753,94.2776,91.5112,91.9475,8293827.0,140.637,141.5064,139.2242,139.8269,8536797.0,498.57,501.655,492.97,496.02,1500145.0,34.29,34.605,33.6,33.75,7415712.0,21.31,21.52,21.24,21.3,10569164.0,27.5,27.73,27.33,27.4,13914395.0,161.9226,163.9312,156.8215,158.3429,4014902.0,108.4611,109.5015,108.0251,108.3223,13350836.0
1910,0.843066,2.063662,1.854373,1.115889,194.507106,2.24967,1.326304,0.072601,0.04137,37.84,38.35,37.77,37.96,5939019.0,29.876,30.0581,29.7382,30.0138,15045936.0,349.66,352.43,348.7807,351.72,2052201.0,91.7888,93.0283,91.5905,92.2251,7605184.0,139.9652,140.5184,139.0315,140.0541,6453620.0,497.5,501.02,496.06,498.77,1601205.0,33.96,34.2,33.74,34.05,6172211.0,21.23,21.475,21.08,21.15,8352827.0,27.46,27.49,27.235,27.365,10651704.0,162.5988,163.6123,160.2521,160.451,2291227.0,107.49,107.8665,106.945,107.8665,15494932.0
1911,0.84122,2.077188,1.856753,1.110689,193.706867,2.26539,1.330486,0.072157,0.041724,37.73,37.75,36.985,37.36,6493664.0,29.63,29.694,29.1773,29.4037,7271841.0,349.81,351.34,348.5,349.44,1580642.0,92.1755,92.2945,89.9643,90.1428,6696217.0,140.5481,140.7457,137.8312,138.3153,7545407.0,516.32,531.54,508.2,517.35,3211792.0,33.4,33.505,32.94,33.2,7155431.0,21.04,21.07,20.4,20.68,14689393.0,28.0,28.03,27.21,27.21,11996795.0,164.3588,164.5875,159.9737,160.1129,2300052.0,108.58,108.65,105.97,106.49,15004291.0
1912,0.840409,2.069648,1.855702,1.1127,193.47022,2.25838,1.3283,0.072488,0.041721,37.79,38.5,37.23,37.845,6160894.0,29.76,29.86,29.505,29.76,6930393.0,353.58,354.22,348.24,351.54,2561699.0,91.65,92.83,90.7378,92.7804,6696225.0,140.39,141.2792,139.0029,140.9828,8200079.0,531.48,533.78,515.8,515.8,2322406.0,33.26,33.71,32.87,33.62,6046016.0,21.25,21.28,20.84,21.155,13167834.0,28.09,28.23,27.82,28.02,12400008.0,163.1954,164.7665,161.9226,164.7665,2836148.0,108.19,108.89,107.45,108.65,14042535.0
1913,0.840799,2.069503,1.864661,1.11566,193.70769,2.253288,1.335952,0.072574,0.041388,37.91,38.03,37.29,37.545,5296001.0,29.4,29.47,29.22,29.47,8666259.0,352.57,352.96,348.54,349.7,2277960.0,90.41,91.9,90.0,91.75,7190245.0,138.49,139.52,137.12,139.47,7713568.0,529.83,532.47,521.55,526.01,1273371.0,32.69,32.88,32.39,32.75,5264583.0,20.87,21.09,20.7235,21.09,10086942.0,28.0,28.0364,27.65,27.88,7841468.0,161.3558,163.1158,159.7947,162.0419,1987756.0,106.47,107.57,105.72,107.57,16802719.0
1914,0.842549,2.085463,1.863539,1.107688,193.363106,2.260505,1.339701,0.072828,0.04163,37.34,37.89,37.18,37.74,7102829.0,29.2,29.38,29.054,29.19,5504549.0,349.49,352.461,347.485,350.84,2266041.0,89.69,90.43,89.22,90.16,5313223.0,137.27,138.75,137.03,138.285,6503930.0,526.33,529.745,523.81,527.69,1250532.0,32.17,32.74,32.125,32.71,6277269.0,20.48,20.97,20.435,20.9,9841431.0,27.98,28.18,27.95,28.0,7644465.0,160.62,162.4198,160.2322,161.2365,1431726.0,104.95,106.715,104.775,106.39,12429321.0
1915,0.844414,2.085951,1.860067,1.107206,192.901849,2.261778,1.341832,0.073232,0.041457,36.65,37.28,36.6,37.28,7133548.0,28.88,29.31,28.88,29.31,7379631.0,342.51,348.42,341.65,346.64,2093731.0,87.15,89.555,87.04,89.555,8639053.0,135.56,137.1293,135.49,136.62,9073206.0,514.66,523.005,514.085,519.57,1060330.0,31.5,32.24,31.5,32.0,8370385.0,19.9,20.46,19.865,20.34,14240880.0,27.47,27.955,27.46,27.87,11807671.0,156.7,159.76,156.63,158.95,2832246.0,103.66,104.965,103.64,104.53,16716079.0
1916,0.840737,2.093505,1.859624,1.111647,193.03919,2.275538,1.341831,0.073018,0.041368,36.59,36.805,35.83,36.56,9175076.0,28.94,29.0699,28.41,28.7,7691208.0,345.19,347.37,340.59,342.0,2174286.0,86.13,86.57,84.86,86.38,6587207.0,135.29,135.99,133.77,134.99,8877579.0,515.65,519.16,511.35,512.82,949194.0,31.14,31.37,30.62,31.17,6814284.0,19.96,20.065,19.38,19.75,10709029.0,27.34,27.535,27.065,27.39,10493156.0,158.89,160.58,154.65,156.0,2365372.0,102.97,103.47,101.89,103.06,13417378.0
1917,0.839489,2.084976,1.860472,1.1119,193.097328,2.262745,1.3544,0.073058,0.041404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,0.839534,2.093086,1.863304,1.112958,193.51618,2.263065,1.356447,0.073017,0.041311,36.74,36.815,36.03,36.07,4631992.0,29.09,29.14,28.635,28.65,7951216.0,343.39,344.94,336.2409,337.63,1936728.0,85.19,85.72,84.774,85.04,6789594.0,136.54,136.79,134.06,134.39,7025946.0,510.06,516.77,508.6925,510.95,850766.0,31.16,31.235,30.61,30.66,7037757.0,19.91,19.96,19.42,19.47,8119870.0,27.86,27.9,27.2,27.26,12400860.0,159.11,160.1,157.44,157.44,1576925.0,103.03,103.47,102.07,102.595,12061606.0
1919,0.838955,2.09604,1.866191,1.117958,194.827305,2.272075,1.35126,0.072897,0.041211,37.23,37.25,36.36,36.95,6790401.0,29.15,29.255,29.08,29.14,6738121.0,351.51,353.34,346.615,349.95,2240068.0,85.55,85.7867,84.5598,85.65,7227053.0,137.83,137.969,136.41,137.38,8348877.0,509.63,514.9412,505.8,512.79,1103534.0,31.35,31.5,30.905,31.5,7347652.0,19.97,20.1,19.71,20.07,18412328.0,28.19,28.28,28.02,28.08,15941719.0,162.33,163.2,158.95,160.27,2480118.0,103.52,103.855,102.9,103.49,13043604.0
1920,0.83639,2.090488,1.860451,1.118336,195.688811,2.254104,1.343048,0.072829,0.04143,36.68,37.65,36.565,37.6,4856395.0,28.94,29.295,28.85,29.14,6743951.0,349.49,352.8,348.86,352.49,1924390.0,84.58,86.61,84.28,86.52,6792984.0,136.02,138.79,135.66,138.78,6876282.0,507.99,511.72,505.845,510.37,740160.0,30.86,31.79,30.83,31.66,6989201.0,19.86,20.3399,19.82,20.22,20233390.0,27.95,28.35,27.8819,28.3,10609640.0,158.61,163.27,158.33,163.26,1513761.0,102.11,104.43,101.7918,104.29,14292377.0
1921,0.84292,2.09414,1.863608,1.10961,194.078967,2.25804,1.3498,0.0732,0.041639,37.36,37.41,36.62,37.03,5824420.0,29.17,29.18,28.855,29.0,4851464.0,351.79,353.09,348.74,352.2,2290340.0,85.6,85.61,84.335,84.8,7000457.0,137.91,137.94,136.1,136.5,7556199.0,503.45,510.5,502.08,510.5,994227.0,31.11,31.161,30.57,31.0,8893343.0,20.08,20.12,19.74,20.05,14728700.0,27.92,27.98,27.615,27.93,12942485.0,159.92,160.07,156.3603,158.0,1961172.0,102.69,102.845,101.75,102.28,13832487.0
1922,0.842934,2.093298,1.849881,1.106914,193.913431,2.259863,1.3462,0.072698,0.041283,37.05,37.17,36.53,37.11,11354627.0,29.1,29.165,28.9254,29.09,5415714.0,348.03,353.24,347.02,351.83,4867154.0,85.35,86.05,84.54,84.95,20170550.0,136.7,137.45,135.21,136.88,12858865.0,506.26,513.85,503.11,505.18,1686545.0,30.26,30.84,30.24,30.75,18145623.0,19.59,19.92,19.44,19.87,34033612.0,28.04,28.24,27.79,27.79,15718482.0,160.74,161.3,159.13,159.78,4475396.0,102.3,102.39,101.185,102.16,28645787.0
1923,0.844801,2.086183,1.858768,1.106219,193.090586,2.24148,1.355602,0.073306,0.041341,37.32,37.76,36.82,37.6,6046362.0,29.58,29.74,29.19,29.63,8068676.0,344.67,346.47,339.5,346.47,2552788.0,86.72,87.56,85.86,87.05,8634361.0,137.84,138.69,136.4304,138.49,9076639.0,507.84,509.2775,501.02,506.16,994059.0,31.14,31.25,30.75,31.18,10156893.0,20.01,20.14,19.525,20.11,16272745.0,28.65,28.69,27.82,28.25,16708987.0,158.75,163.91,156.02,163.91,2960513.0,103.05,103.85,102.22,103.75,17290462.0
1924,0.841342,2.092726,1.856074,1.113557,194.628359,2.25314,1.35307,0.072923,0.041388,37.54,37.805,36.89,37.28,5952314.0,29.56,29.67,29.125,29.36,6550921.0,349.4,350.84,344.9182,346.0,2614301.0,87.91,88.6,85.38,86.66,5642890.0,139.55,140.59,136.6,137.645,9001305.0,513.15,514.675,506.02,506.6,1107674.0,32.01,32.2962,30.8,31.14,6774367.0,20.43,20.67,19.64,19.99,16984089.0,28.56,28.696,28.45,28.66,11723735.0,161.97,163.74,157.83,159.12,2004856.0,103.8,104.66,102.21,102.9,19194335.0
1925,0.842833,2.087936,1.853854,1.108629,193.447543,2.248915,1.355151,0.072976,0.041393,37.29,38.08,36.985,37.55,9110993.0,28.92,29.59,28.825,29.48,8007194.0,349.33,351.73,349.33,350.3,1616391.0,85.95,88.87,85.8,87.95,7268039.0,137.37,140.63,137.33,139.42,8735619.0,507.78,516.73,507.45,514.44,992748.0,31.56,32.485,31.48,32.01,8118074.0,20.177902270483703,20.76781095755182,20.006475814412628,20.419916090819346,13250329.0,28.03,28.67,27.92,28.53,11909343.0,156.95,162.785,156.811,161.41,2582218.0,102.3,104.92,102.3,103.915,15648515.0
1926,0.843479,2.085813,1.855896,1.11256,194.916115,2.247586,1.357865,0.073124,0.041577,37.15,37.73,37.08,37.51,4732043.0,29.05,29.29,28.995,29.26,6120669.0,348.96,351.51,345.85,351.0,1753704.0,85.35,86.84,85.231,86.84,5110709.0,136.9,138.29,136.7,138.15,6350526.0,510.75,514.9035,507.05,510.1,1126141.0,31.42,31.9,31.321,31.89,4918934.0,20.117398815399795,20.409832181638688,20.06697926949654,20.359412635735435,11488672.0,28.24,28.365,27.92,28.13,10590246.0,158.21,159.18,155.93,157.7,1533604.0,101.83,103.05,101.73,102.98,13942218.0
1927,0.842839,2.083616,1.853274,1.112303,195.982332,2.249431,1.3531,0.073076,0.041561,37.9,38.0,37.4,37.57,4268251.0,29.29,29.4,29.07,29.09,6988780.0,353.35,357.44,352.26,353.57,1608073.0,87.22,87.79,86.725,86.75,6042449.0,140.21,140.61,138.09,138.09,6563518.0,519.99,526.0,518.02,519.63,1474160.0,32.29,32.43,31.82,31.86,5820696.0,20.692181638696933,20.848482230997032,20.409832181638688,20.409832181638688,9137906.0,28.14,28.4296,27.93,28.26,11892258.0,160.12,161.56,158.555,159.12,1351716.0,104.27,104.5,102.675,102.76,15487844.0
1928,0.84297,2.079827,1.857139,1.113343,195.946747,2.240662,1.355611,0.073307,0.041622,38.33,38.62,37.825,38.25,6845551.0,29.46,29.65,29.145,29.29,6040875.0,358.07,360.46,353.925,355.22,2147099.0,88.04,88.81,87.0201,87.8,6212589.0,140.76,142.14,139.685,140.55,7159471.0,521.68,525.6004,517.6,520.0,1100962.0,32.65,33.0,32.29,32.51,5322303.0,21.176209279368205,21.337551826258633,20.692181638696933,20.853524185587357,15052252.0,27.53,28.13,27.42,28.1,12884735.0,160.27,162.33,159.74,161.79,1895795.0,104.97,105.845,103.83,104.33,17087328.0
1929,0.846715,2.069524,1.846418,1.110405,195.6492,2.229615,1.350758,0.073293,0.041815,39.08,39.31,38.51,38.73,6991681.0,30.23,30.38,29.9025,29.97,12844099.0,358.57,360.355,356.085,359.44,1894523.0,91.18,91.69,89.08,89.33,9687643.0,143.35,144.94,141.91,142.22,9841523.0,515.82,520.605,508.96,519.93,1294210.0,33.47,33.91,32.985,32.99,6319513.0,21.93250246791707,22.23501974333662,21.377887462981235,21.377887462981235,17767111.0,27.38,27.88,27.195,27.71,13945829.0,162.64,164.56,161.49,161.92,1976107.0,107.22,107.645,105.9272,106.075,17634793.0
1930,0.848303,2.084214,1.854137,1.110576,195.638285,2.24781,1.356677,0.073363,0.041653,39.03,39.305,38.605,39.175,8111975.0,30.81,30.8552,30.27,30.44,8810012.0,363.14,364.29,357.745,360.94,2551804.0,93.35,93.815,91.14,91.82,8738497.0,144.78,145.12,142.61,144.19,9256663.0,520.84,521.61,512.63,518.21,1037093.0,34.47,34.71,33.435,33.77,8716442.0,22.37619447186574,22.466848815399796,21.79132773938795,22.07367719644619,11920150.0,27.52,27.66,27.37,27.51,13379138.0,164.66,166.0,162.56,164.44,2019185.0,109.31,109.39,106.46,107.76,22648191.0
1931,0.851292,2.087431,1.852777,1.102616,195.071411,2.246553,1.362602,0.073984,0.041286,38.63,39.03,38.42,38.715,4991529.0,30.92,31.09,30.72,30.91,7944553.0,360.96,362.0,357.87,359.85,1571922.0,94.69,94.76,92.13,92.7,7862291.0,144.97,145.2,143.43,144.5,6999389.0,516.86,520.11,515.0,518.5,797140.0,34.33,34.36,33.67,34.32,6149477.0,22.164432379072057,22.224935834155964,21.856873149062185,22.199726061204338,9118455.0,27.66,27.725,27.38,27.66,9233663.0,165.07,165.16,161.66,162.7,1726067.0,109.73,110.19,108.22,108.92,17469408.0
1932,0.852443,2.086104,1.841719,1.100529,195.342939,2.252886,1.35555,0.07442,0.041154,39.04,39.41,38.4621,39.135,8570265.0,31.72,31.755,31.22,31.59,11179772.0,357.05,360.38,355.7,357.23,1609882.0,96.96,98.25,95.46,96.53,16849720.0,145.91,147.6,144.54,147.08,14148022.0,509.59,516.4,507.73,513.0,824507.0,35.35718099149311,35.850630683484894,34.894043209152244,35.508237019653855,12706149.0,23.38458538993089,23.460214708785777,22.59814131293188,22.70896347482724,22833984.0,27.64,28.03,27.35,27.89,13027297.0,166.15,166.72,163.86,164.64,2705512.0,112.12,112.53,110.68,112.35,28540165.0
1933,0.851522,2.083999,1.841503,1.103906,196.325273,2.242714,1.356475,0.074315,0.041359,38.99,39.645,38.75,39.17,7320354.0,31.16,31.575,30.935,31.37,11189093.0,362.44,364.6099,360.2,361.0,1579789.0,95.0,96.92,94.01,96.12,10330383.0,146.03,146.8696,143.74,145.73,10105077.0,524.44,526.44,512.851,515.28,1278803.0,34.86373129950132,35.43774420651217,34.51126723379291,34.64218245819888,9279027.0,23.10223593287265,23.57617966436327,22.628292201382028,23.39466929911154,23032425.0,27.66,28.03,27.55,27.62,11844533.0,166.78,167.77,163.62,164.61,2885840.0,112.48,113.16,111.13,111.82,22986113.0
1934,0.85501,2.072522,1.837681,1.097087,195.22589,2.231508,1.342922,0.074905,0.041341,39.6,40.02,39.05,39.34,7535918.0,31.58,31.8099,31.43,31.66,9465921.0,357.68,362.39,357.03,360.72,1560105.0,95.5,96.75,94.825,95.925,9468113.0,148.85,149.98,146.5,147.33,11330273.0,523.12,524.99,519.9,522.885,862537.0,34.95436491639777,35.72968515693752,34.8184144910531,35.32696978586095,10043267.0,23.203075024679165,23.697186574531088,23.152655478775905,23.470298617966428,20210442.0,27.47,27.915,27.43,27.83,12721987.0,170.08,171.3399,166.25,168.36,3850797.0,114.0,114.93,113.11,113.95,19451701.0
1935,0.855475,2.061752,1.837478,1.098872,194.445304,2.225074,1.341553,0.074705,0.041355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,0.854217,2.077831,1.845741,1.100242,195.70661,2.246012,1.3476,0.073944,0.041089,38.98,39.8,38.85,39.61,5618297.0,31.14,31.6,30.97,31.48,8627193.0,359.8,364.23,356.96,357.13,2000469.0,93.8,96.1475,93.31,95.52,9115952.0,148.19,150.17,147.7,149.44,9841924.0,524.98,531.38,521.34,522.0,959731.0,34.279647990613086,35.664731064828395,34.12859196245233,35.24640657084189,11401812.0,22.466949654491604,23.404753208292195,22.37619447186574,23.152655478775905,15908563.0,27.57,27.74,27.28,27.615,10602128.0,167.42,171.34,167.2805,169.53,2593734.0,113.19,115.24,112.94,114.61,17968893.0
1937,0.85647,2.080718,1.847711,1.100436,196.565925,2.255731,1.3456,0.073516,0.041295,39.0,39.51,38.88,39.07,15735129.0,31.25,31.43,30.97,31.295,13800690.0,360.52,364.25,359.14,362.95,6268337.0,94.69,95.18,93.69,94.35,16026429.0,149.55,149.9,147.9,148.52,23705877.0,521.38,530.0,518.94,528.45,1389711.0,34.53140803754767,34.62707685538281,33.99264153710766,34.36021120563215,15001555.0,22.466949654491604,22.7207616485686,22.214851924975314,22.557704837117463,22547976.0,28.01,28.16,27.53,27.63,17087733.0,169.12,169.93,167.17,167.62,6556489.0,114.7,115.035,113.18,113.45,36273288.0
1938,0.856315,2.091003,1.859618,1.100743,197.640645,2.2595,1.354468,0.073252,0.041417,37.83,39.5799,37.405,39.39,8625893.0,30.32,31.44,30.32,31.31,14795611.0,366.23,367.1,357.733,359.92,2927378.0,91.71,96.31,91.15,96.25,9749666.0,146.86,152.15,146.315,152.1222,10540614.0,514.08,522.9199,505.66,518.46,1261442.0,33.06112936344969,35.24640657084189,32.945319741859784,35.1154913464359,15657426.0,20.94427936821322,22.633334155972353,20.87369200394866,22.557704837117463,22918164.0,28.09,28.55,27.785,28.22,13397239.0,166.61,170.7099,165.73,170.58,3356798.0,111.74,116.95,111.16,116.7,26631056.0
1939,0.852898,2.096448,1.868948,1.09626,197.356141,2.265105,1.361433,0.072603,0.041398,37.97,38.135,37.38,37.55,6892313.0,29.83,30.2199,29.775,29.855,10987899.0,373.02,374.105,367.917,369.89,3842180.0,89.39,91.65,89.035,90.24,11016197.0,143.55,146.39,143.16,144.545,10778352.0,514.1,518.6,507.88,518.6,1215674.0,32.57775007333529,33.08127016720446,32.3259900264007,32.35620123203286,8636290.0,20.95436327739387,21.256880552813417,20.4703356367226,20.67201382033563,19642670.0,28.54,28.65,27.89,27.94,13252078.0,165.29,167.27,163.4,164.6,2875965.0,108.34,110.94,107.91,109.25,24828277.0
1940,0.853366,2.099027,1.877397,1.100506,198.389882,2.261187,1.369103,0.072215,0.041237,37.58,38.125,37.455,38.01,5933865.0,30.32,32.94,29.575,29.7,66996986.0,371.58,374.19,369.5135,373.0,1737892.0,89.0,90.02,88.8,89.31,8380832.0,143.23,144.2,142.5101,143.41,7386088.0,506.74,514.0,502.93,513.11,1189224.0,32.35620123203286,32.738977207392196,32.27563801701378,32.477046054561455,6371562.0,20.429999999999996,20.93409461994076,20.32916090819348,20.853524185587357,14342575.0,28.31,28.7,28.17,28.68,13100666.0,165.69,167.19,164.5,165.13,2006911.0,108.37,109.24,107.7,108.11,17483231.0
1941,0.851893,2.096515,1.872476,1.099246,198.582357,2.265396,1.37241,0.072236,0.040764,38.32,38.52,37.525,37.63,10366310.0,30.29,30.61,30.03,30.3,14192690.0,381.88,382.33,373.043,374.0,2575085.0,90.89,90.91,89.21,89.28,6544995.0,144.44,145.08,143.4,143.7,7415714.0,508.53,509.43,503.35,509.2,1199411.0,32.70866529774127,33.02588295687885,32.411588442358465,32.42669404517454,6190186.0,20.81318854886475,21.024950641658435,20.460251727541948,20.58125863770977,9830425.0,28.89,28.9,28.26,28.34,12445199.0,167.52,168.805,165.765,166.65,1711454.0,109.99,110.435,108.55,108.94,18304841.0
1942,0.854041,2.100735,1.881218,1.0958,198.499761,2.26604,1.3722,0.072317,0.040764,38.06,38.6,37.665,38.4,9914869.0,30.34,30.56,30.175,30.38,11134684.0,384.71,387.49,382.75,383.02,4455001.0,90.17,90.95,89.8,90.895,7555727.0,143.79,144.665,142.565,144.55,9213512.0,513.34,514.37,507.09,508.55,1835475.0,32.477046054561455,32.73887650337342,32.22528600762687,32.62810208272221,6351854.0,20.74260118460019,20.99469891411648,20.545964955577485,20.914027640671264,12372036.0,28.98,29.16,28.7596,28.94,17106128.0,167.41,167.84,164.5,166.16,8636562.0,109.38,110.1,108.37,109.935,22002079.0
1943,0.858479,2.0878,1.868091,1.088569,197.445479,2.25407,1.372965,0.072238,0.041098,38.34,38.825,37.69,38.04,6773665.0,29.93,30.1497,29.855,30.0,7521210.0,388.21,389.15,384.81,386.31,2791538.0,89.74,90.19,89.1,89.51,6519202.0,143.19,144.098,142.4,143.045,6980319.0,510.0997744860469,513.9920577659656,506.0570163370591,513.620886422262,1408642.0,32.03394837195658,32.37634203578762,31.943314755060133,32.34109562921678,5835043.0,20.55100691016781,20.914027640671264,20.50058736426455,20.737559230009865,13516753.0,29.4,29.58,28.92,29.08,14239876.0,166.11,168.09,165.6217,166.72,1661003.0,107.8,108.84,107.72,108.64,19199048.0
1944,0.858844,2.088996,1.875577,1.08692,197.121743,2.253385,1.374552,0.072241,0.041329,38.69,39.04,37.765,38.31,7639122.0,30.5,30.575,29.955,30.13,8426533.0,390.92,393.89,384.25,386.59,2393985.0,91.99,92.33,89.2,89.855,11895193.0,145.57,146.27,142.51,143.34,8508150.0,509.9693629328537,516.4452997146875,496.49684632220726,506.2777128116937,1375269.0,32.87986212965679,33.222255793487825,31.711695511880315,32.04401877383397,7286908.0,21.38797137216189,21.801411648568603,20.25857354392892,20.4703356367226,15684166.0,28.33,29.425,28.11,29.355,18914805.0,169.95,171.48,165.62,166.36,1949322.0,109.24,109.64,107.15,108.13,15536896.0
1945,0.864491,2.073503,1.854722,1.080628,195.919474,2.241934,1.364945,0.072834,0.041711,39.83,39.93,38.595,39.015,8279232.0,31.3,31.42,30.64,31.09,8124740.0,398.43,398.635,389.42,392.7,2713685.0,94.44,94.48,91.91,93.12,9436035.0,147.98,148.01,145.47,147.01,8228683.0,521.9571941686858,522.2280489330101,508.996292112874,510.49100914562626,1096876.0,33.64521267233793,33.70059988266354,32.764052508066875,33.44380463479026,6849429.0,21.892166831194466,21.93250246791707,21.236712734452116,21.771159921026648,14625762.0,28.5,28.56,27.88,28.33,15597613.0,174.46,174.46,170.1755,171.47,1556856.0,111.05,111.36,108.825,110.0,11892160.0
1946,0.86125,2.078009,1.855243,1.08542,197.763351,2.248276,1.366727,0.072785,0.041775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,0.862949,2.084606,1.857834,1.0844,197.193413,2.252104,1.365,0.072632,0.041609,39.64,39.9,39.545,39.62,3607099.0,30.93,31.33,30.87,31.14,3931583.0,397.86,402.42,397.59,398.92,1737838.0,93.68,94.77,93.55,93.95,4331501.0,148.37,148.98,147.36,147.84,5173309.0,522.6192835925895,525.2375463143904,521.0794240991164,521.6462127726098,470313.0,33.463945438545025,33.76102229392784,33.33303021413904,33.62507186858316,2849156.0,21.700572556762086,21.962754195459027,21.64006910167818,21.94258637709772,7314256.0,28.41,28.5669,28.185,28.43,5100555.0,176.05,176.8676,173.0,173.28,1135939.0,112.2,112.47,110.6187,110.86,11223580.0
1948,0.861504,2.093962,1.861709,1.086061,198.753496,2.267815,1.362268,0.072608,0.041091,39.09,39.675,38.6467,39.58,5336468.0,30.25,30.545,29.99,30.38,6653158.0,391.51,398.06,388.09,398.06,3012875.0,92.55,93.72,91.24,93.35,6287147.0,147.4,148.17,145.58,147.4,9460902.0,511.90547291487513,521.1045032439614,508.5649308215427,520.6430469788163,1017279.0,32.91007333528894,33.615001466705785,32.36093432091523,33.21218539161044,7526092.0,21.06528627838104,21.690488647581436,20.782936821322796,21.51906219151036,12302003.0,28.33,28.54,28.18,28.4,9336503.0,176.45,177.5,174.4163,174.96,1692608.0,111.11,112.05,110.2226,111.54,15415889.0
1949,0.863041,2.082206,1.856906,1.081256,199.493896,2.266834,1.358455,0.07292,0.041388,40.11,40.52,38.935,39.09,6472092.0,31.27,31.43,30.32,30.36,9379453.0,394.29,395.95,391.52,392.43,2003569.0,95.79,96.92,92.52,92.55,12934664.0,153.24,153.24,147.255,147.32,14082097.0,510.5211041194401,516.3595290393182,508.9461338231843,508.97622879699816,1285072.0,35.16584335582282,35.43774420651217,32.945319741859784,33.141692578468756,16160851.0,22.345942744323786,22.587956564659414,21.12578973346495,21.12578973346495,21966761.0,28.13,28.24,27.71,28.14,14131078.0,179.93,180.56,176.47,176.71,2426450.0,114.19,114.46,110.85,110.885,17913404.0
